   0.0000000e+00  -5.0000000e-01
   4.8875855e-02  -4.6381083e-01
   9.7751711e-02  -4.3169722e-01
   1.4662757e-01  -4.0309520e-01
   1.9550342e-01  -3.7751957e-01
   2.4437928e-01  -3.5456474e-01
   2.9325513e-01  -3.3388940e-01
   3.4213099e-01  -3.1520485e-01
   3.9100684e-01  -2.9826576e-01
   4.3988270e-01  -2.8286268e-01
   4.8875855e-01  -2.6881610e-01
   5.3763441e-01  -2.5597151e-01
   5.8651026e-01  -2.4419541e-01
   6.3538612e-01  -2.3337205e-01
   6.8426197e-01  -2.2340068e-01
   7.3313783e-01  -2.1419334e-01
   7.8201369e-01  -2.0567297e-01
   8.3088954e-01  -1.9777185e-01
   8.7976540e-01  -1.9043031e-01
   9.2864125e-01  -1.8359563e-01
   9.7751711e-01  -1.7722107e-01
   1.0263930e+00  -1.7126512e-01
   1.0752688e+00  -1.6569081e-01
   1.1241447e+00  -1.6046512e-01
   1.1730205e+00  -1.5555851e-01
   1.2218964e+00  -1.5094450e-01
   1.2707722e+00  -1.4659930e-01
   1.3196481e+00  -1.4250147e-01
   1.3685239e+00  -1.3863167e-01
   1.4173998e+00  -1.3497242e-01
   1.4662757e+00  -1.3150790e-01
   1.5151515e+00  -1.2822373e-01
   1.5640274e+00  -1.2510685e-01
   1.6129032e+00  -1.2214538e-01
   1.6617791e+00  -1.1932849e-01
   1.7106549e+00  -1.1664625e-01
   1.7595308e+00  -1.1408962e-01
   1.8084066e+00  -1.1165029e-01
   1.8572825e+00  -1.0932064e-01
   1.9061584e+00  -1.0709367e-01
   1.9550342e+00  -1.0496293e-01
   2.0039101e+00  -1.0292248e-01
   2.0527859e+00  -1.0096687e-01
   2.1016618e+00  -9.9091047e-02
   2.1505376e+00  -9.7290334e-02
   2.1994135e+00  -9.5560406e-02
   2.2482893e+00  -9.3897258e-02
   2.2971652e+00  -9.2297169e-02
   2.3460411e+00  -9.0756683e-02
   2.3949169e+00  -8.9272588e-02
   2.4437928e+00  -8.7841891e-02
   2.4926686e+00  -8.6461798e-02
   2.5415445e+00  -8.5129702e-02
   2.5904203e+00  -8.3843164e-02
   2.6392962e+00  -8.2599906e-02
   2.6881720e+00  -8.1397797e-02
   2.7370479e+00  -8.0234847e-02
   2.7859238e+00  -7.9109195e-02
   2.8347996e+00  -7.8019096e-02
   2.8836755e+00  -7.6962915e-02
   2.9325513e+00  -7.5939105e-02
   2.9814272e+00  -7.4946209e-02
   3.0303030e+00  -7.3982853e-02
   3.0791789e+00  -7.3047745e-02
   3.1280547e+00  -7.2139664e-02
   3.1769306e+00  -7.1257460e-02
   3.2258065e+00  -7.0400049e-02
   3.2746823e+00  -6.9566407e-02
   3.3235582e+00  -6.8755571e-02
   3.3724340e+00  -6.7966622e-02
   3.4213099e+00  -6.7198694e-02
   3.4701857e+00  -6.6450961e-02
   3.5190616e+00  -6.5722641e-02
   3.5679374e+00  -6.5012993e-02
   3.6168133e+00  -6.4321317e-02
   3.6656891e+00  -6.3646944e-02
   3.7145650e+00  -6.2989237e-02
   3.7634409e+00  -6.2347583e-02
   3.8123167e+00  -6.1721401e-02
   3.8611926e+00  -6.1110139e-02
   3.9100684e+00  -6.0513275e-02
   3.9589443e+00  -5.9930305e-02
   4.0078201e+00  -5.9360752e-02
   4.0566960e+00  -5.8804159e-02
   4.1055718e+00  -5.8260094e-02
   4.1544477e+00  -5.7728144e-02
   4.2033236e+00  -5.7207918e-02
   4.2521994e+00  -5.6699036e-02
   4.3010753e+00  -5.6201135e-02
   4.3499511e+00  -5.5713866e-02
   4.3988270e+00  -5.5236896e-02
   4.4477028e+00  -5.4769907e-02
   4.4965787e+00  -5.4312597e-02
   4.5454545e+00  -5.3864670e-02
   4.5943304e+00  -5.3425843e-02
   4.6432063e+00  -5.2995841e-02
   4.6920821e+00  -5.2574401e-02
   4.7409580e+00  -5.2161274e-02
   4.7898338e+00  -5.1756219e-02
   4.8387097e+00  -5.1359004e-02
   4.8875855e+00  -5.0969406e-02
   4.9364614e+00  -5.0587214e-02
   4.9853372e+00  -5.0212228e-02
   5.0342131e+00  -4.9844256e-02
   5.0830890e+00  -4.9483109e-02
   5.1319648e+00  -4.9128603e-02
   5.1808407e+00  -4.8780559e-02
   5.2297165e+00  -4.8438802e-02
   5.2785924e+00  -4.8103168e-02
   5.3274682e+00  -4.7773498e-02
   5.3763441e+00  -4.7449641e-02
   5.4252199e+00  -4.7131449e-02
   5.4740958e+00  -4.6818780e-02
   5.5229717e+00  -4.6511495e-02
   5.5718475e+00  -4.6209460e-02
   5.6207234e+00  -4.5912541e-02
   5.6695992e+00  -4.5620615e-02
   5.7184751e+00  -4.5333561e-02
   5.7673509e+00  -4.5051259e-02
   5.8162268e+00  -4.4773592e-02
   5.8651026e+00  -4.4500447e-02
   5.9139785e+00  -4.4231718e-02
   5.9628543e+00  -4.3967298e-02
   6.0117302e+00  -4.3707091e-02
   6.0606061e+00  -4.3451005e-02
   6.1094819e+00  -4.3198949e-02
   6.1583578e+00  -4.2950836e-02
   6.2072336e+00  -4.2706579e-02
   6.2561095e+00  -4.2466092e-02
   6.3049853e+00  -4.2229292e-02
   6.3538612e+00  -4.1996092e-02
   6.4027370e+00  -4.1766409e-02
   6.4516129e+00  -4.1540168e-02
   6.5004888e+00  -4.1317290e-02
   6.5493646e+00  -4.1097708e-02
   6.5982405e+00  -4.0881353e-02
   6.6471163e+00  -4.0668159e-02
   6.6959922e+00  -4.0458060e-02
   6.7448680e+00  -4.0250992e-02
   6.7937439e+00  -4.0046898e-02
   6.8426197e+00  -3.9845722e-02
   6.8914956e+00  -3.9647406e-02
   6.9403715e+00  -3.9451894e-02
   6.9892473e+00  -3.9259129e-02
   7.0381232e+00  -3.9069054e-02
   7.0869990e+00  -3.8881616e-02
   7.1358749e+00  -3.8696763e-02
   7.1847507e+00  -3.8514445e-02
   7.2336266e+00  -3.8334612e-02
   7.2825024e+00  -3.8157213e-02
   7.3313783e+00  -3.7982201e-02
   7.3802542e+00  -3.7809529e-02
   7.4291300e+00  -3.7639157e-02
   7.4780059e+00  -3.7471047e-02
   7.5268817e+00  -3.7305158e-02
   7.5757576e+00  -3.7141450e-02
   7.6246334e+00  -3.6979880e-02
   7.6735093e+00  -3.6820411e-02
   7.7223851e+00  -3.6663004e-02
   7.7712610e+00  -3.6507624e-02
   7.8201369e+00  -3.6354238e-02
   7.8690127e+00  -3.6202808e-02
   7.9178886e+00  -3.6053298e-02
   7.9667644e+00  -3.5905667e-02
   8.0156403e+00  -3.5759881e-02
   8.0645161e+00  -3.5615905e-02
   8.1133920e+00  -3.5473710e-02
   8.1622678e+00  -3.5333265e-02
   8.2111437e+00  -3.5194537e-02
   8.2600196e+00  -3.5057498e-02
   8.3088954e+00  -3.4922118e-02
   8.3577713e+00  -3.4788366e-02
   8.4066471e+00  -3.4656215e-02
   8.4555230e+00  -3.4525642e-02
   8.5043988e+00  -3.4396622e-02
   8.5532747e+00  -3.4269131e-02
   8.6021505e+00  -3.4143144e-02
   8.6510264e+00  -3.4018637e-02
   8.6999022e+00  -3.3895586e-02
   8.7487781e+00  -3.3773968e-02
   8.7976540e+00  -3.3653761e-02
   8.8465298e+00  -3.3534938e-02
   8.8954057e+00  -3.3417475e-02
   8.9442815e+00  -3.3301349e-02
   8.9931574e+00  -3.3186540e-02
   9.0420332e+00  -3.3073031e-02
   9.0909091e+00  -3.2960803e-02
   9.1397849e+00  -3.2849841e-02
   9.1886608e+00  -3.2740129e-02
   9.2375367e+00  -3.2631648e-02
   9.2864125e+00  -3.2524381e-02
   9.3352884e+00  -3.2418311e-02
   9.3841642e+00  -3.2313420e-02
   9.4330401e+00  -3.2209689e-02
   9.4819159e+00  -3.2107104e-02
   9.5307918e+00  -3.2005647e-02
   9.5796676e+00  -3.1905300e-02
   9.6285435e+00  -3.1806047e-02
   9.6774194e+00  -3.1707870e-02
   9.7262952e+00  -3.1610756e-02
   9.7751711e+00  -3.1514692e-02
   9.8240469e+00  -3.1419663e-02
   9.8729228e+00  -3.1325656e-02
   9.9217986e+00  -3.1232657e-02
