   1.0000000e+02   0.0000000e+00   0.0000000e+00
   1.0000000e+01   0.0000000e+00   0.0000000e+00
   1.0000000e+00   0.0000000e+00   0.0000000e+00
   1.0000000e-01   8.3589300e-04   7.6739700e-02
   1.0000000e-02   8.6314200e-05   1.0091400e-01
   1.0000000e-03   6.7965500e-06   1.2256100e-01
   1.0000000e-04   3.9865400e-07   1.3748700e-01
   1.0000000e-05   0.0000000e+00   0.0000000e+00
   1.0000000e-06   0.0000000e+00   0.0000000e+00
   1.0000000e-07   0.0000000e+00   0.0000000e+00
   1.0000000e-08   0.0000000e+00   0.0000000e+00
