-19.8076 2.9254e-05 0.38472
-19.4302 3.15357e-05 0.370213
-19.0668 3.3945e-05 0.356511
-18.7168 3.64863e-05 0.343557
-18.3794 3.91639e-05 0.331296
-18.0539 4.19823e-05 0.31968
-17.7397 4.49459e-05 0.308665
-17.4363 4.80592e-05 0.29821
-17.143 5.13267e-05 0.288277
-16.8595 5.47529e-05 0.278833
-16.5851 5.83425e-05 0.269845
-16.3196 6.21e-05 0.261286
-16.0623 6.60301e-05 0.253127
-15.8131 7.01374e-05 0.245345
-15.5715 7.44268e-05 0.237917
-15.3371 7.89028e-05 0.230821
-15.1097 8.35702e-05 0.224038
-14.8889 8.84338e-05 0.217549
-14.6744 9.34984e-05 0.211339
-14.4661 9.87687e-05 0.205391
-14.2635 0.00010425 0.199691
-14.0666 0.000109946 0.194225
-13.875 0.000115863 0.188981
-13.6885 0.000122005 0.183946
-13.507 0.000128376 0.17911
-13.3302 0.000134983 0.174463
-13.158 0.00014183 0.169994
-12.9901 0.000148921 0.165694
-12.8265 0.000156262 0.161556
-12.6669 0.000163857 0.157571
-12.5113 0.000171712 0.153732
-12.3594 0.000179831 0.150032
-12.2112 0.00018822 0.146464
-12.0664 0.000196882 0.143021
-11.9251 0.000205824 0.139699
-11.787 0.00021505 0.136491
-11.652 0.000224565 0.133393
-11.5201 0.000234373 0.130399
-11.3912 0.00024448 0.127505
-11.2651 0.000254891 0.124706
-11.1417 0.000265611 0.121998
-11.021 0.000276644 0.119378
-10.9029 0.000287995 0.116841
-10.7873 0.000299669 0.114385
-10.6741 0.000311671 0.112005
-10.5633 0.000324007 0.109699
-10.4547 0.000336679 0.107463
-10.3483 0.000349695 0.105295
-10.244 0.000363057 0.103192
-10.1419 0.000376772 0.101152
-10.0417 0.000390843 0.0991714
-9.9435 0.000405276 0.0972486
-9.84719 0.000420075 0.0953813
-9.75271 0.000435246 0.0935673
-9.66003 0.000450792 0.0918047
-9.56908 0.000466718 0.0900915
-9.47982 0.000483029 0.0884258
-9.39221 0.000499731 0.086806
-9.30619 0.000516826 0.0852303
-9.22172 0.00053432 0.0836973
-9.13877 0.000552218 0.0822053
-9.05729 0.000570524 0.0807528
-8.97725 0.000589242 0.0793386
-8.8986 0.000608378 0.0779613
-8.82131 0.000627935 0.0766196
-8.74534 0.000647918 0.0753123
-8.67067 0.000668332 0.0740383
-8.59725 0.00068918 0.0727963
-8.52506 0.000710468 0.0715854
-8.45406 0.000732199 0.0704045
-8.38423 0.000754378 0.0692527
-8.31554 0.000777009 0.0681289
-8.24796 0.000800097 0.0670323
-8.18147 0.000823645 0.065962
-8.11603 0.000847659 0.0649172
-8.05162 0.000872141 0.0638971
-7.98822 0.000897097 0.0629009
-7.92581 0.000922531 0.0619278
-7.86435 0.000948446 0.0609773
-7.80384 0.000974847 0.0600484
-7.74425 0.00100174 0.0591407
-7.68555 0.00102912 0.0582534
-7.62773 0.001057 0.0573861
-7.57077 0.00108539 0.0565379
-7.51464 0.00111428 0.0557085
-7.45934 0.00114367 0.0548973
-7.40484 0.00117359 0.0541036
-7.35112 0.00120402 0.0533272
-7.29818 0.00123497 0.0525673
-7.24598 0.00126644 0.0518236
-7.19452 0.00129845 0.0510956
-7.14378 0.00133098 0.0503829
-7.09375 0.00136405 0.049685
-7.04441 0.00139767 0.0490016
-6.99574 0.00143182 0.0483322
-6.94773 0.00146652 0.0476765
-6.90038 0.00150178 0.0470341
-6.85366 0.00153758 0.0464045
-6.80756 0.00157395 0.0457876
-6.76208 0.00161087 0.045183
-6.71719 0.00164837 0.0445902
-6.67289 0.00168642 0.0440091
-6.62917 0.00172505 0.0434393
-6.58601 0.00176426 0.0428806
-6.5434 0.00180404 0.0423326
-6.50134 0.0018444 0.041795
-6.45981 0.00188535 0.0412677
-6.4188 0.00192689 0.0407503
-6.3783 0.00196901 0.0402426
-6.33831 0.00201174 0.0397443
-6.29881 0.00205505 0.0392553
-6.25979 0.00209897 0.0387753
-6.22125 0.0021435 0.0383041
-6.18318 0.00218863 0.0378414
-6.14557 0.00223437 0.0373871
-6.1084 0.00228072 0.036941
-6.07168 0.00232769 0.0365028
-6.03539 0.00237527 0.0360724
-5.99953 0.00242348 0.0356496
-5.96409 0.00247231 0.0352342
-5.92906 0.00252177 0.0348261
-5.89443 0.00257186 0.034425
-5.86021 0.00262258 0.0340308
-5.82637 0.00267394 0.0336434
-5.79292 0.00272594 0.0332626
-5.75984 0.00277858 0.0328883
-5.72714 0.00283186 0.0325203
-5.6948 0.00288579 0.0321584
-5.66282 0.00294036 0.0318026
-5.63119 0.00299559 0.0314526
-5.59991 0.00305147 0.0311085
-5.56897 0.00310801 0.0307699
-5.53837 0.00316521 0.0304369
-5.50809 0.00322307 0.0301093
-5.47814 0.0032816 0.029787
-5.44852 0.00334079 0.0294698
-5.4192 0.00340065 0.0291577
-5.3902 0.00346118 0.0288506
-5.3615 0.00352239 0.0285483
-5.3331 0.00358427 0.0282508
-5.30499 0.00364683 0.0279579
-5.27718 0.00371007 0.0276695
-5.24965 0.00377399 0.0273856
-5.22241 0.0038386 0.0271061
-5.19544 0.00390389 0.0268309
-5.16874 0.00396988 0.0265598
-5.14232 0.00403656 0.0262929
-5.11616 0.00410393 0.02603
-5.09025 0.00417199 0.025771
-5.06461 0.00424076 0.0255159
-5.03922 0.00431022 0.0252646
-5.01408 0.00438038 0.0250169
-4.98919 0.00445125 0.024773
-4.96453 0.00452283 0.0245326
-4.94012 0.00459511 0.0242957
-4.91594 0.0046681 0.0240622
-4.89199 0.0047418 0.0238321
-4.86827 0.00481622 0.0236053
-4.84478 0.00489135 0.0233818
-4.82151 0.0049672 0.0231614
-4.79846 0.00504377 0.0229441
-4.77562 0.00512106 0.0227299
-4.75299 0.00519907 0.0225187
-4.73058 0.0052778 0.0223105
-4.70837 0.00535726 0.0221051
-4.68637 0.00543745 0.0219026
-4.66457 0.00551836 0.0217029
-4.64296 0.00560001 0.0215059
-4.62155 0.00568239 0.0213116
-4.60034 0.0057655 0.0211199
-4.57931 0.00584934 0.0209308
-4.55847 0.00593393 0.0207443
-4.53782 0.00601925 0.0205603
-4.51735 0.00610531 0.0203787
-4.49706 0.00619211 0.0201995
-4.47695 0.00627966 0.0200227
-4.45702 0.00636795 0.0198482
-4.43725 0.00645698 0.019676
-4.41766 0.00654676 0.0195061
-4.39824 0.00663729 0.0193383
-4.37899 0.00672857 0.0191727
-4.35989 0.0068206 0.0190093
-4.34097 0.00691339 0.018848
-4.3222 0.00700692 0.0186887
-4.30359 0.00710121 0.0185314
-4.28513 0.00719626 0.0183761
-4.26683 0.00729206 0.0182228
-4.24869 0.00738862 0.0180714
-4.23069 0.00748594 0.0179219
-4.21284 0.00758402 0.0177743
-4.19514 0.00768286 0.0176285
-4.17758 0.00778246 0.0174845
-4.16017 0.00788283 0.0173422
-4.1429 0.00798396 0.0172018
-4.12577 0.00808586 0.017063
-4.10877 0.00818853 0.0169259
-4.09191 0.00829196 0.0167904
-4.07519 0.00839616 0.0166566
-4.0586 0.00850114 0.0165244
-4.04214 0.00860688 0.0163938
-4.02581 0.00871339 0.0162647
-4.00961 0.00882068 0.0161372
-3.99354 0.00892874 0.0160112
-3.97759 0.00903758 0.0158866
-3.96176 0.00914719 0.0157635
-3.94606 0.00925757 0.0156419
-3.93048 0.00936873 0.0155217
-3.91502 0.00948067 0.0154028
-3.89967 0.00959339 0.0152853
-3.88444 0.00970689 0.0151692
-3.86933 0.00982117 0.0150544
-3.85433 0.00993623 0.014941
-3.83945 0.0100521 0.0148288
-3.82468 0.0101687 0.0147178
-3.81001 0.0102861 0.0146082
-3.79546 0.0104043 0.0144997
-3.78101 0.0105233 0.0143925
-3.76667 0.010643 0.0142865
-3.75244 0.0107635 0.0141816
-3.73831 0.0108849 0.0140779
-3.72428 0.011007 0.0139754
-3.71036 0.0111299 0.013874
-3.69654 0.0112536 0.0137736
-3.68281 0.0113781 0.0136744
-3.66919 0.0115033 0.0135763
-3.65566 0.0116294 0.0134792
-3.64223 0.0117562 0.0133832
-3.62889 0.0118838 0.0132882
-3.61565 0.0120123 0.0131942
-3.6025 0.0121415 0.0131013
-3.58945 0.0122715 0.0130093
-3.57648 0.0124023 0.0129183
-3.56361 0.0125339 0.0128282
-3.55083 0.0126663 0.0127391
-3.53813 0.0127994 0.0126509
-3.52552 0.0129334 0.0125637
-3.513 0.0130682 0.0124774
-3.50057 0.0132037 0.0123919
