   0.0000000e+00  -5.0000000e-01
   3.9100684e-03  -4.9702010e-01
   7.8201369e-03  -4.9407030e-01
   1.1730205e-02  -4.9115032e-01
   1.5640274e-02  -4.8825977e-01
   1.9550342e-02  -4.8539827e-01
   2.3460411e-02  -4.8256547e-01
   2.7370479e-02  -4.7976099e-01
   3.1280547e-02  -4.7698447e-01
   3.5190616e-02  -4.7423558e-01
   3.9100684e-02  -4.7151396e-01
   4.3010753e-02  -4.6881928e-01
   4.6920821e-02  -4.6615119e-01
   5.0830890e-02  -4.6350938e-01
   5.4740958e-02  -4.6089351e-01
   5.8651026e-02  -4.5830326e-01
   6.2561095e-02  -4.5573832e-01
   6.6471163e-02  -4.5319839e-01
   7.0381232e-02  -4.5068314e-01
   7.4291300e-02  -4.4819228e-01
   7.8201369e-02  -4.4572552e-01
   8.2111437e-02  -4.4328256e-01
   8.6021505e-02  -4.4086312e-01
   8.9931574e-02  -4.3846690e-01
   9.3841642e-02  -4.3609363e-01
   9.7751711e-02  -4.3374303e-01
   1.0166178e-01  -4.3141483e-01
   1.0557185e-01  -4.2910877e-01
   1.0948192e-01  -4.2682457e-01
   1.1339198e-01  -4.2456198e-01
   1.1730205e-01  -4.2232074e-01
   1.2121212e-01  -4.2010060e-01
   1.2512219e-01  -4.1790131e-01
   1.2903226e-01  -4.1572262e-01
   1.3294233e-01  -4.1356430e-01
   1.3685239e-01  -4.1142609e-01
   1.4076246e-01  -4.0930777e-01
   1.4467253e-01  -4.0720911e-01
   1.4858260e-01  -4.0512987e-01
   1.5249267e-01  -4.0306983e-01
   1.5640274e-01  -4.0102877e-01
   1.6031281e-01  -3.9900647e-01
   1.6422287e-01  -3.9700271e-01
   1.6813294e-01  -3.9501728e-01
   1.7204301e-01  -3.9304997e-01
   1.7595308e-01  -3.9110057e-01
   1.7986315e-01  -3.8916888e-01
   1.8377322e-01  -3.8725469e-01
   1.8768328e-01  -3.8535781e-01
   1.9159335e-01  -3.8347804e-01
   1.9550342e-01  -3.8161519e-01
   1.9941349e-01  -3.7976907e-01
   2.0332356e-01  -3.7793948e-01
   2.0723363e-01  -3.7612625e-01
   2.1114370e-01  -3.7432918e-01
   2.1505376e-01  -3.7254811e-01
   2.1896383e-01  -3.7078285e-01
