0.000000000000000000e+00 0.000000000000000000e+00 -6.400000000000000000e+01 4.554932293569513568e-04 1.248400708691102881e-02
0.000000000000000000e+00 3.926990816987241395e-01 -6.400000000000000000e+01 4.458839114889756594e-04 1.248468977150414203e-02
0.000000000000000000e+00 7.853981633974482790e-01 -6.400000000000000000e+01 4.185103132792189484e-04 1.248655577453783826e-02
0.000000000000000000e+00 1.178097245096172418e+00 -6.400000000000000000e+01 3.775205511966084337e-04 1.248913224529438204e-02
0.000000000000000000e+00 1.570796326794896558e+00 -6.400000000000000000e+01 3.291388292603336652e-04 1.249183781561091083e-02
0.000000000000000000e+00 1.963495408493620697e+00 -6.400000000000000000e+01 2.807278376836253031e-04 1.249418187662327401e-02
0.000000000000000000e+00 2.356194490192344837e+00 -6.400000000000000000e+01 2.396674533987619427e-04 1.249588561916746901e-02
0.000000000000000000e+00 2.748893571891068976e+00 -6.400000000000000000e+01 2.122232985316552245e-04 1.249687893831698260e-02
0.000000000000000000e+00 3.141592653589793116e+00 -6.400000000000000000e+01 2.025847769859812075e-04 1.249720015781609350e-02
0.000000000000000000e+00 3.534291735288517255e+00 -6.400000000000000000e+01 2.122232985316552245e-04 1.249687893831698954e-02
0.000000000000000000e+00 3.926990816987241395e+00 -6.400000000000000000e+01 2.396674533986509203e-04 1.249588561916748289e-02
0.000000000000000000e+00 4.319689898685965090e+00 -6.400000000000000000e+01 2.807278376835142808e-04 1.249418187662329136e-02
0.000000000000000000e+00 4.712388980384689674e+00 -6.400000000000000000e+01 3.291388292603336652e-04 1.249183781561091777e-02
0.000000000000000000e+00 5.105088062083414258e+00 -6.400000000000000000e+01 3.775205511966639449e-04 1.248913224529437857e-02
0.000000000000000000e+00 5.497787143782137953e+00 -6.400000000000000000e+01 4.185103132792744596e-04 1.248655577453782958e-02
0.000000000000000000e+00 5.890486225480861648e+00 -6.400000000000000000e+01 4.458839114889756594e-04 1.248468977150414203e-02
3.926990816987241395e-01 0.000000000000000000e+00 -6.400000000000000000e+01 4.458839114889756594e-04 1.248468977150414203e-02
3.926990816987241395e-01 3.926990816987241395e-01 -6.400000000000000000e+01 4.351937248920911827e-04 1.248543392319107978e-02
3.926990816987241395e-01 7.853981633974482790e-01 -6.400000000000000000e+01 4.047403423219075869e-04 1.248745558582702898e-02
3.926990816987241395e-01 1.178097245096172418e+00 -6.400000000000000000e+01 3.591370868939458560e-04 1.249021134888276749e-02
