   1.0000000e+02   4.8365000e-05   2.7910400e-05   2.5379300e-05   2.5121400e-05   2.5095700e-05   2.5093200e-05
   1.0000000e+03   3.7065100e-05   9.7670800e-06   5.0374000e-06   4.6348400e-06   4.5952500e-06   4.5913000e-06
   1.0000000e+04   3.7065100e-05   8.7644000e-06   1.7637100e-06   1.2706300e-06   1.2247800e-06   1.2201400e-06
   1.0000000e+05   3.7065100e-05   8.7644000e-06   1.6638200e-06   1.0035800e-06   9.2062100e-07   9.1553700e-07
   1.0000000e+06   3.7065100e-05   8.7644000e-06   1.6630800e-06   9.5158700e-07   8.4632600e-07   8.4063300e-07
   1.0000000e+07   3.7065100e-05   8.7644000e-06   1.6630800e-06   9.5111900e-07   8.4060100e-07   8.2111100e-07
   1.0000000e+08   3.7065100e-05   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
