   1.0000000e+02   1.9517400e+01   1.9519100e+01   4.8365000e-05   1.9519100e+01   2.7910400e-05
   1.0000000e+03   3.7968900e-01   3.8555400e-01   3.7065100e-05   3.8557900e-01   9.7670800e-06
   1.0000000e+04   5.2730000e-02   4.2096000e-02   3.7065100e-05   4.2065600e-02   8.7644000e-06
   1.0000000e+05   6.3568500e-03   2.1764300e-03   3.7065100e-05   2.1832700e-03   8.7644000e-06
   1.0000000e+06   7.9133900e-03   3.2838300e-04   3.7065100e-05   3.1727500e-04   8.7644000e-06
   1.0000000e+07   7.9115000e-03   4.6469000e-05   3.7065100e-05   2.5794200e-05   8.7644000e-06
   1.0000000e+08   7.9115100e-03   3.7065100e-05   3.7065100e-05   9.5715900e-06   0.0000000e+00
