0.	0.5000092734951025
0.025	0.49027851208774187
0.05	0.4789612323464711
0.07500000000000001	0.4698349788159396
0.1	0.46119941220000704
0.125	0.45259759323886184
0.15000000000000002	0.4415725550239107
0.17500000000000002	0.4340966186528624
0.2	0.42371727806040527
0.225	0.4190632213379881
0.25	0.40804123674692483
0.275	0.40225894425024805
0.30000000000000004	0.3936790174979945
0.325	0.38728410741603597
0.35000000000000003	0.3798386346989173
0.375	0.3735735491633892
0.4	0.3660758154871359
0.42500000000000004	0.3597542082039677
0.45	0.35463025428898914
0.47500000000000003	0.3487177913454109
0.5	0.3436490343333569
0.525	0.33773636124603634
0.55	0.3325408434562694
0.5750000000000001	0.3250583169081608
0.6000000000000001	0.3232601774581401
0.625	0.31751826326836535
0.65	0.3121452427254017
0.675	0.30974779518997964
0.7000000000000001	0.30391660611501004
0.7250000000000001	0.29867842072002765
0.75	0.2945586098382172
0.775	0.29012359349059175
0.8	0.2872066500049849
0.8250000000000001	0.28323554857022915
0.8500000000000001	0.27837966942523146
0.875	0.27397945486944075
0.9	0.27153262924268784
0.925	0.268975107097517
0.9500000000000001	0.2647086233092281
0.9750000000000001	0.2624346789786602
1.	0.2579780296419401
1.0250000000000001	0.25449853382348236
1.05	0.24998540841616157
1.075	0.25075351640643156
1.1	0.24449796529636142
1.125	0.24319674464097707
1.1500000000000001	0.24032503423835636
1.175	0.23807793966331403
1.2000000000000002	0.23312632879535125
1.225	0.23282017599420793
1.25	0.22833493043540398
1.2750000000000001	0.2266210733156412
1.3	0.22580138361119698
1.3250000000000002	0.22287923419318162
1.35	0.21999902013679765
1.375	0.21881879216213654
1.4000000000000001	0.21344719329069342
1.425	0.21328771987214573
1.4500000000000002	0.21104592559739566
1.475	0.21003098977592438
1.5	0.20808711814248962
1.5250000000000001	0.2047725724619579
1.55	0.20330372200450672
1.5750000000000002	0.20019763838492777
1.6	0.20073145771481044
1.625	0.19789782165167835
1.6500000000000001	0.1951762434721009
1.675	0.19287225114872597
1.7000000000000002	0.19284548039815688
1.725	0.19163233050048498
1.75	0.19073146374159272
1.7750000000000001	0.1871347331288774
1.8	0.18565030301800758
1.8250000000000002	0.18429922719958428
1.85	0.1821032253786393
1.875	0.17921822102611187
1.9000000000000001	0.17919640951671298
1.925	0.1766488417816425
