0.	0.49999999999899275
0.25	0.4093243062999808
0.5	0.3435705964183864
0.75	0.2948341781367532
1.	0.25794072531792933
1.25	0.22944223096657945
1.5	0.20700110238601516
1.75	0.18900598049059839
2.	0.1743281727091802
2.25	0.16216479050425991
2.5	0.15193617934584364
2.75	0.14321785802168227
3.	0.13569471256909424
3.25	0.12912974417151088
3.5	0.12334246457410669
3.75	0.1181937706332003
4.	0.11357522529361791
4.25	0.10940137194123482
4.5	0.10560416147871937
4.75	0.10212886755215539
5.	0.098931061409568
5.25	0.09597434916772549
5.5	0.09322866315680889
5.75	0.09066895983591311
6.	0.08827421887068639
6.25	0.08602666686400656
6.5	0.08391117153070808
6.75	0.08191476346761392
7.	0.0800262576150489
7.25	0.07823595038878328
7.5	0.07653537611436284
7.75	0.07491710978598225
8.	0.07337460633872546
8.25	0.07190206888417736
8.5	0.07049434006440283
8.75	0.06914681195917326
9.	0.0678553509975665
9.25	0.06661623503084933
9.5	0.06542610034781249
9.75	0.06428189684560653
10.	0.06318084992735334
10.25	0.062120427973919354
10.5	0.061098314456370886
10.75	0.06011238392917881
11.	0.05916068128267426
11.25	0.0582414037441857
11.5	0.05735288520659203
11.75	0.056493582535248874
12.	0.05566206356290819
12.25	0.05485699653010393
12.5	0.05407714076767139
12.75	0.05332133845029797
13.	0.05258850727661144
13.25	0.05187763395335621
13.5	0.05118776837954374
13.75	0.050518018441762264
14.	0.04986754534464312
14.25	0.049235559411246174
14.5	0.04862131629719783
14.75	0.04802411357008792
15.	0.04744328761213644
15.25	0.04687821080967452
15.5	0.04632828899770523
15.75	0.04579295913184668
16.	0.04527168716342389
16.25	0.044763966096454055
16.5	0.0442693142078389
16.75	0.043787273414296696
17.	0.04331740777149095
17.25	0.04285930209248387
17.5	0.042412560674096406
17.75	0.04197680612102728
18.	0.0415516782586923
18.25	0.04113683312671903
18.5	0.04073194204588539
18.75	0.04033669075204391
19.	0.03995077859123459
19.25	0.03957391777077721
19.5	0.03920583266165079
19.75	0.03884625914792837
20.	0.03849494401944489
20.25	0.03815164440423721
20.5	0.03781612723762273
20.75	0.03748816876506963
21.	0.03716755407627308
21.25	0.036854076668082617
21.5	0.036547538034134686
21.75	0.036247747279231586
22.	0.03595452075667647
22.25	0.03566768172692622
22.5	0.03538706003606079
22.75	0.0351124918126924
23.	0.034843819182049096
23.25	0.03458088999607033
23.5	0.034323557578443346
23.75	0.034071680483594075
24.	0.03382512226872216
24.25	0.033583751278039205
24.5	0.03334744043843375
24.75	0.03311606706584316
25.	0.032889512681666865
25.25	0.032667662838602896
25.5	0.03245040695533541
25.75	0.032237638141247804
26.	0.03202925312045425
26.25	0.03182515198013867
26.5	0.03162523810894893
26.75	0.0314294180503338
27.	0.031237601380366804
27.25	0.031049700591385107
27.5	0.03086563098111811
27.75	0.03068531056499268
28.	0.030508659903346405
28.25	0.03033560211335042
28.5	0.03016606270516333
28.75	0.029999969512358542
29.	0.0298372526082548
29.25	0.02967784422597662
29.5	0.029521678682051536
29.75	0.02936869230336299
30.	0.029218823357288516
30.25	0.029072011984862714
30.5	0.02892820013681428
30.75	0.028787331512335028
31.	0.028649351500446764
31.25	0.02851420712384012
