   0.0000000e+00  -1.9065043e+00
   1.9531250e-03  -1.9890147e+00
   3.9062500e-03  -1.9527022e+00
   5.8593750e-03  -1.9561376e+00
   7.8125000e-03  -1.9258682e+00
   9.7656250e-03  -1.9225938e+00
   1.1718750e-02  -1.9014141e+00
   1.3671875e-02  -1.8848392e+00
   1.5625000e-02  -1.8575711e+00
   1.7578125e-02  -1.8569626e+00
   1.9531250e-02  -1.8316482e+00
   2.1484375e-02  -1.8265498e+00
   2.3437500e-02  -1.8044879e+00
   2.5390625e-02  -1.7955596e+00
   2.7343750e-02  -1.7703644e+00
   2.9296875e-02  -1.7564410e+00
   3.1250000e-02  -1.7344086e+00
   3.3203125e-02  -1.7328238e+00
   3.5156250e-02  -1.7195945e+00
   3.7109375e-02  -1.7075371e+00
   3.9062500e-02  -1.6891935e+00
   4.1015625e-02  -1.6778259e+00
   4.2968750e-02  -1.6610057e+00
   4.4921875e-02  -1.6514559e+00
   4.6875000e-02  -1.6295372e+00
   4.8828125e-02  -1.6200899e+00
   5.0781250e-02  -1.6020202e+00
   5.2734375e-02  -1.5902631e+00
   5.4687500e-02  -1.5764370e+00
   5.6640625e-02  -1.5671201e+00
   5.8593750e-02  -1.5470102e+00
   6.0546875e-02  -1.5404430e+00
   6.2500000e-02  -1.5253517e+00
   6.4453125e-02  -1.5216972e+00
   6.6406250e-02  -1.5060586e+00
   6.8359375e-02  -1.4939412e+00
   7.0312500e-02  -1.4738316e+00
   7.2265625e-02  -1.4608399e+00
   7.4218750e-02  -1.4537474e+00
   7.6171875e-02  -1.4405377e+00
   7.8125000e-02  -1.4358623e+00
   8.0078125e-02  -1.4245425e+00
   8.2031250e-02  -1.4047091e+00
   8.3984375e-02  -1.4026252e+00
   8.5937500e-02  -1.3851817e+00
   8.7890625e-02  -1.3799372e+00
   8.9843750e-02  -1.3612254e+00
   9.1796875e-02  -1.3562745e+00
   9.3750000e-02  -1.3385152e+00
   9.5703125e-02  -1.3315492e+00
   9.7656250e-02  -1.3201645e+00
   9.9609375e-02  -1.3149423e+00
   1.0156250e-01  -1.2962160e+00
   1.0351562e-01  -1.2923409e+00
   1.0546875e-01  -1.2828963e+00
   1.0742187e-01  -1.2790418e+00
   1.0937500e-01  -1.2641292e+00
   1.1132812e-01  -1.2599769e+00
   1.1328125e-01  -1.2365608e+00
   1.1523437e-01  -1.2344888e+00
   1.1718750e-01  -1.2290225e+00
   1.1914062e-01  -1.2136086e+00
   1.2109375e-01  -1.2080079e+00
   1.2304687e-01  -1.1942956e+00
   1.2500000e-01  -1.1870051e+00
   1.2695312e-01  -1.1754988e+00
   1.2890625e-01  -1.1749288e+00
   1.3085937e-01  -1.1584590e+00
   1.3281250e-01  -1.1503336e+00
   1.3476562e-01  -1.1423007e+00
   1.3671875e-01  -1.1385502e+00
   1.3867187e-01  -1.1261940e+00
   1.4062500e-01  -1.1160818e+00
   1.4257812e-01  -1.1152002e+00
   1.4453125e-01  -1.1054043e+00
   1.4648437e-01  -1.0966770e+00
   1.4843750e-01  -1.0789734e+00
   1.5039062e-01  -1.0759053e+00
   1.5234375e-01  -1.0682413e+00
   1.5429687e-01  -1.0614804e+00
   1.5625000e-01  -1.0516666e+00
   1.5820312e-01  -1.0439374e+00
   1.6015625e-01  -1.0373344e+00
   1.6210937e-01  -1.0314964e+00
   1.6406250e-01  -1.0264642e+00
   1.6601562e-01  -1.0135243e+00
   1.6796875e-01  -1.0098836e+00
   1.6992187e-01  -9.9922452e-01
   1.7187500e-01  -9.9390270e-01
   1.7382812e-01  -9.7739578e-01
   1.7578125e-01  -9.8334079e-01
   1.7773437e-01  -9.7001481e-01
   1.7968750e-01  -9.6353365e-01
   1.8164062e-01  -9.5950395e-01
   1.8359375e-01  -9.4780273e-01
   1.8554687e-01  -9.4306179e-01
   1.8750000e-01  -9.3276588e-01
   1.8945312e-01  -9.2936032e-01
   1.9140625e-01  -9.1823775e-01
   1.9335937e-01  -9.1295740e-01
   1.9531250e-01  -9.1986651e-01
   1.9726562e-01  -9.0716112e-01
   1.9921875e-01  -8.9883732e-01
   2.0117187e-01  -8.9134180e-01
   2.0312500e-01  -8.8884749e-01
   2.0507812e-01  -8.7705392e-01
   2.0703125e-01  -8.7141161e-01
   2.0898437e-01  -8.6611897e-01
   2.1093750e-01  -8.6632115e-01
   2.1289062e-01  -8.5164311e-01
   2.1484375e-01  -8.4659986e-01
   2.1679687e-01  -8.4521827e-01
   2.1875000e-01  -8.3870935e-01
   2.2070312e-01  -8.3391408e-01
   2.2265625e-01  -8.3262349e-01
   2.2460937e-01  -8.1973949e-01
   2.2656250e-01  -8.2041552e-01
   2.2851562e-01  -8.1101738e-01
   2.3046875e-01  -8.0604551e-01
   2.3242187e-01  -8.0056648e-01
   2.3437500e-01  -7.9859288e-01
   2.3632812e-01  -7.8483990e-01
   2.3828125e-01  -7.8623911e-01
   2.4023437e-01  -7.8560027e-01
   2.4218750e-01  -7.7022869e-01
   2.4414062e-01  -7.6104932e-01
   2.4609375e-01  -7.6321883e-01
   2.4804687e-01  -7.6257719e-01
   2.5000000e-01  -7.4749458e-01
   2.5195312e-01  -7.4425768e-01
   2.5390625e-01  -7.4855184e-01
   2.5585937e-01  -7.3770339e-01
   2.5781250e-01  -7.3466016e-01
   2.5976562e-01  -7.2806723e-01
   2.6171875e-01  -7.2023140e-01
   2.6367187e-01  -7.2613770e-01
   2.6562500e-01  -7.1231784e-01
   2.6757812e-01  -7.1037485e-01
   2.6953125e-01  -7.0404504e-01
   2.7148437e-01  -6.9627345e-01
   2.7343750e-01  -6.9095150e-01
   2.7539062e-01  -6.8807743e-01
   2.7734375e-01  -6.8369233e-01
   2.7929687e-01  -6.7562429e-01
   2.8125000e-01  -6.7105295e-01
   2.8320312e-01  -6.7022740e-01
   2.8515625e-01  -6.6672837e-01
   2.8710937e-01  -6.6436191e-01
   2.8906250e-01  -6.5777432e-01
   2.9101562e-01  -6.5226050e-01
   2.9296875e-01  -6.4582506e-01
   2.9492187e-01  -6.4491184e-01
   2.9687500e-01  -6.4192016e-01
   2.9882812e-01  -6.3822113e-01
   3.0078125e-01  -6.4046637e-01
   3.0273437e-01  -6.2988106e-01
   3.0468750e-01  -6.2712662e-01
   3.0664062e-01  -6.2778894e-01
   3.0859375e-01  -6.1598688e-01
   3.1054687e-01  -6.1526569e-01
   3.1250000e-01  -6.0628392e-01
   3.1445312e-01  -6.0708780e-01
   3.1640625e-01  -6.0655473e-01
   3.1835937e-01  -5.9778318e-01
   3.2031250e-01  -5.9328336e-01
   3.2226562e-01  -5.9182324e-01
   3.2421875e-01  -5.8921875e-01
   3.2617187e-01  -5.8761413e-01
   3.2812500e-01  -5.7644126e-01
   3.3007812e-01  -5.7959368e-01
   3.3203125e-01  -5.7084537e-01
   3.3398437e-01  -5.6868092e-01
   3.3593750e-01  -5.6778400e-01
   3.3789062e-01  -5.6239142e-01
   3.3984375e-01  -5.5436881e-01
   3.4179687e-01  -5.5774901e-01
   3.4375000e-01  -5.5519992e-01
   3.4570312e-01  -5.5526844e-01
   3.4765625e-01  -5.4471113e-01
   3.4960937e-01  -5.4336067e-01
   3.5156250e-01  -5.4526930e-01
   3.5351562e-01  -5.3829211e-01
   3.5546875e-01  -5.3516555e-01
   3.5742187e-01  -5.3990821e-01
   3.5937500e-01  -5.2590008e-01
   3.6132812e-01  -5.2577210e-01
   3.6328125e-01  -5.2308675e-01
   3.6523437e-01  -5.1428675e-01
   3.6718750e-01  -5.1781057e-01
   3.6914062e-01  -5.1348383e-01
   3.7109375e-01  -5.1097404e-01
   3.7304687e-01  -5.0564487e-01
   3.7500000e-01  -4.9778788e-01
   3.7695312e-01  -4.9625716e-01
   3.7890625e-01  -4.9983459e-01
