0.000000000000000000e+00 -1.906504269350421055e+00 0.000000000000000000e+00 -1.906504269350421055e+00 0.000000000000000000e+00
1.953124999999995663e-03 -1.989014675637008622e+00 -2.193717429932462437e-12 -1.989014675637008622e+00 -2.193717429932462437e-12
3.906249999999991326e-03 -1.952702197934854667e+00 7.999156892424252874e-13 -1.952702197934854667e+00 7.999156892424252874e-13
5.859374999999986990e-03 -1.956137592061907071e+00 -6.752376435770202079e-13 -1.956137592061907071e+00 -6.752376435770202079e-13
7.812499999999982653e-03 -1.925868166801478765e+00 4.810596365700803290e-12 -1.925868166801478765e+00 4.810596365700803290e-12
9.765624999999979183e-03 -1.922593830497646650e+00 1.625144463446304144e-12 -1.922593830497646650e+00 1.625144463446304144e-12
1.171874999999997398e-02 -1.901414138933603226e+00 8.064660050877137110e-13 -1.901414138933603226e+00 8.064660050877137110e-13
1.367187499999996877e-02 -1.884839248073944873e+00 -2.292388501246023225e-12 -1.884839248073944873e+00 -2.292388501246023225e-12
1.562499999999996531e-02 -1.857571142264191622e+00 6.084022174945857842e-13 -1.857571142264191622e+00 6.084022174945857842e-13
1.757812499999996184e-02 -1.856962624073105417e+00 -1.108446667785756290e-12 -1.856962624073105417e+00 -1.108446667785756290e-12
1.953124999999995837e-02 -1.831648156411404216e+00 -2.759570350008289097e-12 -1.831648156411404216e+00 -2.759570350008289097e-12
2.148437499999995143e-02 -1.826549784843052748e+00 1.994848730646481272e-12 -1.826549784843052748e+00 1.994848730646481272e-12
2.343749999999994796e-02 -1.804487864016550702e+00 8.988365607365267351e-13 -1.804487864016550702e+00 8.988365607365267351e-13
2.539062499999994449e-02 -1.795559580823521628e+00 -8.402167850363184698e-13 -1.795559580823521628e+00 -8.402167850363184698e-13
2.734374999999993755e-02 -1.770364442200161648e+00 -2.726707748479384463e-12 -1.770364442200161648e+00 -2.726707748479384463e-12
2.929687499999993408e-02 -1.756440953141918726e+00 8.171241461241152138e-13 -1.756440953141918726e+00 8.171241461241152138e-13
3.124999999999993061e-02 -1.734408645074438482e+00 -1.421085471520200372e-12 -1.734408645074438482e+00 -1.421085471520200372e-12
3.320312499999992367e-02 -1.732823800469475373e+00 -1.474376176702207886e-12 -1.732823800469475373e+00 -1.474376176702207886e-12
3.515624999999992367e-02 -1.719594506118085064e+00 2.799538378894794732e-12 -1.719594506118085064e+00 2.799538378894794732e-12
3.710937499999991673e-02 -1.707537127165835500e+00 -4.192202140984591097e-13 -1.707537127165835500e+00 -4.192202140984591097e-13
3.906249999999991673e-02 -1.689193519644561547e+00 -6.430411758628906682e-13 -1.689193519644561547e+00 -6.430411758628906682e-13
4.101562499999990979e-02 -1.677825862430893267e+00 1.271871497010579333e-12 -1.677825862430893267e+00 1.271871497010579333e-12
4.296874999999990286e-02 -1.661005717563909911e+00 2.081890215777093545e-12 -1.661005717563909911e+00 2.081890215777093545e-12
4.492187499999990286e-02 -1.651455939013885654e+00 3.339550858072470874e-13 -1.651455939013885654e+00 3.339550858072470874e-13
4.687499999999989592e-02 -1.629537203924371624e+00 -3.971933892898960039e-12 -1.629537203924371624e+00 -3.971933892898960039e-12
4.882812499999988898e-02 -1.620089852981493550e+00 -3.829825345746940002e-12 -1.620089852981493550e+00 -3.829825345746940002e-12
5.078124999999988898e-02 -1.602020216799246555e+00 1.804778548830654472e-12 -1.602020216799246555e+00 1.804778548830654472e-12
5.273437499999988204e-02 -1.590263127118646480e+00 -1.918465386552270502e-12 -1.590263127118646480e+00 -1.918465386552270502e-12
5.468749999999987510e-02 -1.576437048173431776e+00 1.335820343228988349e-12 -1.576437048173431776e+00 1.335820343228988349e-12
5.664062499999987510e-02 -1.567120133772959889e+00 3.907985046680551022e-13 -1.567120133772959889e+00 3.907985046680551022e-13
5.859374999999986816e-02 -1.547010167868108965e+00 2.145839061995502561e-12 -1.547010167868108965e+00 2.145839061995502561e-12
6.054687499999986816e-02 -1.540442974724783198e+00 -1.492139745096210390e-12 -1.540442974724783198e+00 -1.492139745096210390e-12
6.249999999999986122e-02 -1.525351740933615474e+00 4.320099833421409130e-12 -1.525351740933615474e+00 4.320099833421409130e-12
6.445312499999986122e-02 -1.521697201572351332e+00 -3.893774191965349019e-12 -1.521697201572351332e+00 -3.893774191965349019e-12
6.640624999999984734e-02 -1.506058590693555743e+00 -9.663381206337362528e-13 -1.506058590693555743e+00 -9.663381206337362528e-13
6.835937499999984734e-02 -1.493941240303911400e+00 2.842170943040400743e-13 -1.493941240303911400e+00 2.842170943040400743e-13
7.031249999999984734e-02 -1.473831591781618044e+00 -6.252776074688881636e-13 -1.473831591781618044e+00 -6.252776074688881636e-13
7.226562499999983347e-02 -1.460839854567552720e+00 -3.012701199622824788e-12 -1.460839854567552720e+00 -3.012701199622824788e-12
7.421874999999983347e-02 -1.453747415877728599e+00 1.818989403545856476e-12 -1.453747415877728599e+00 1.818989403545856476e-12
7.617187499999983347e-02 -1.440537705064002694e+00 -5.684341886080801487e-13 -1.440537705064002694e+00 -5.684341886080801487e-13
7.812499999999983347e-02 -1.435862261779561777e+00 2.557953848736360669e-12 -1.435862261779561777e+00 2.557953848736360669e-12
8.007812499999981959e-02 -1.424542541546088614e+00 -1.662670001678634435e-12 -1.424542541546088614e+00 -1.662670001678634435e-12
8.203124999999981959e-02 -1.404709085527315438e+00 1.875832822406664491e-12 -1.404709085527315438e+00 1.875832822406664491e-12
8.398437499999981959e-02 -1.402625228692272685e+00 -5.087485988042317331e-12 -1.402625228692272685e+00 -5.087485988042317331e-12
8.593749999999980571e-02 -1.385181660969919903e+00 3.069544618483632803e-12 -1.385181660969919903e+00 3.069544618483632803e-12
